9853.0078125,0.1648668497800827,23,53,1.293928623199463
9890.8564453125,12.412032127380371,24,53,1.6546391248703003
9894.3828125,104.40560150146484,23,53,1.6549862623214722
9896.037109375,215.90501403808594,23,53,1.6549862623214722
9898.302734375,91.24711608886719,24,53,1.1029752492904663
9899.34765625,143.86160278320312,23,53,1.6549862623214722
9900.3154296875,0.6242061853408813,22,53,1.654829502105713
9901.611328125,82.32086181640625,24,53,1.6546391248703003
9904.1064453125,426.32012939453125,23,53,1.0334501266479492
9904.9208984375,153.35293579101562,24,53,1.6546391248703003
9908.23046875,130.07920837402344,24,53,1.4203615188598633
9910.1044921875,295.90972900390625,23,53,1.6549862623214722
9912.3671875,254.55523681640625,24,53,1.6546391248703003
9913.4150390625,181.20736694335938,23,53,1.6549862623214722
9914.380859375,75.1008071899414,22,53,1.2876107692718506
9915.470703125,6.2174153327941895,25,53,1.6551330089569092
9917.3310546875,236.9270782470703,24,53,1.6546391248703003
9917.552734375,339.2618408203125,23,53,0.9946749806404114
9918.5185546875,221.6841583251953,22,53,1.654829502105713
9918.78125,9.680572509765625,25,53,1.6551330089569092
9920.8623046875,59.29914474487305,23,53,1.6549862623214722
9921.828125,78.20171356201172,22,53,1.654829502105713
9922.1015625,239.1854248046875,24,53,1.020219087600708
9924.171875,375.12347412109375,23,53,1.6549862623214722
9925.1376953125,251.75747680664062,22,53,1.654829502105713
9926.228515625,56.563209533691406,25,53,1.1966997385025024
9926.431640625,206.3389129638672,24,53,1.6546391248703003
9928.1201171875,143.4274444580078,22,53,1.1546831130981445
9929.318359375,0.1768307238817215,21,53,1.6538118124008179
9929.5390625,16.089269638061523,25,53,1.6551330089569092
9929.96484375,331.60540771484375,23,53,0.9558998346328735
9931.3955078125,290.27166748046875,24,53,1.6546391248703003
9932.583984375,331.1204528808594,22,53,1.654829502105713
9932.849609375,125.60014343261719,25,53,1.6551330089569092
9933.2744140625,124.90808868408203,23,53,1.6549862623214722
9936.5849609375,259.9463806152344,23,53,1.6549862623214722
9937.1865234375,260.7491455078125,24,53,1.6546391248703003
9937.4833984375,123.08683013916016,25,53,1.1590259075164795
9937.548828125,225.2838897705078,22,53,1.654829502105713
9939.89453125,114.35747528076172,23,53,1.5653547048568726
9940.49609375,95.66365051269531,24,53,1.6546391248703003
9941.685546875,246.567626953125,22,53,1.1147327423095703
9941.953125,171.4559326171875,25,53,1.6551330089569092
9942.376953125,256.6548156738281,23,53,0.9171246886253357
9943.8046875,223.01885986328125,24,53,1.6546391248703003
9944.9951171875,108.64364624023438,22,53,1.654829502105713
9946.91796875,182.1978759765625,25,53,1.6551330089569092
9947.341796875,283.8203125,23,53,1.6549862623214722
9947.94140625,167.19015502929688,24,53,0.9374630451202393
9948.3046875,298.0388488769531,22,53,1.654829502105713
9949.1640625,4.568371295928955,21,53,0.9651800990104675
9949.9345703125,123.65630340576172,25,53,1.121351957321167
9950.65234375,143.6951141357422,23,53,1.6549862623214722
9951.2509765625,168.50225830078125,24,53,1.6546391248703003
9953.9111328125,128.21240234375,23,53,1.6041297912597656
9954.0966796875,313.770751953125,22,53,1.074782371520996
9954.3662109375,182.81210327148438,25,53,1.6551330089569092
9954.560546875,134.58509826660156,24,53,1.6546391248703003
9955.6171875,222.19664001464844,23,53,1.6549862623214722
9955.7802734375,17.751739501953125,21,53,1.6538118124008179
9957.40625,64.98506164550781,22,53,1.654829502105713
9957.6767578125,169.0224151611328,25,53,1.6551330089569092
9957.869140625,189.5099639892578,24,53,1.5858738422393799
9960.13671875,203.58432006835938,23,53,1.2097707986831665
9960.716796875,297.939208984375,22,53,1.654829502105713
9961.1787109375,89.68616485595703,24,53,1.6546391248703003
9961.568359375,102.91098022460938,21,53,0.9175971150398254
9962.3857421875,197.05953979492188,25,53,1.083678126335144
9963.064453125,153.95968627929688,23,53,1.6549862623214722
9964.48828125,241.02508544921875,24,53,1.1929030418395996
9965.125,96.56126403808594,25,53,1.6551330089569092
9966.3623046875,225.99903869628906,23,53,1.6429049968719482
9966.5078125,291.23834228515625,22,53,1.0348320007324219
9968.18359375,219.2111053466797,21,53,1.6538118124008179
9968.4345703125,168.00743103027344,25,53,1.6551330089569092
9968.685546875,0.11227943003177643,23,44,1.2231515645980835
9968.837890625,0.45551925897598267,26,53,1.2933140993118286
9970.279296875,237.056396484375,24,53,1.6272518634796143
9971.33984375,292.93621826171875,23,53,1.2485460042953491
9971.47265625,229.576171875,22,53,1.654829502105713
9971.7451171875,131.49192810058594,25,53,1.6551330089569092
9972.97265625,4.258169174194336,26,53,1.6539735794067383
9973.1015625,99.4889907836914,21,53,1.610703706741333
9973.5888671875,91.11257934570312,24,53,1.6546391248703003
9974.7822265625,81.01528930664062,22,53,1.654829502105713
9974.8369140625,120.26728820800781,25,53,1.046004295349121
9976.4521484375,212.92991638183594,21,53,1.6538118124008179
9976.8974609375,201.34642028808594,24,53,1.234281063079834
9977.1318359375,296.9328918457031,23,53,1.6549862623214722
9977.5380859375,145.63629150390625,25,53,1.6551330089569092
9977.9248046875,262.2261962890625,22,53,0.9948815703392029
9977.9345703125,7.343580722808838,26,53,1.6539735794067383
9980.44140625,47.357234954833984,23,53,1.6549862623214722
9980.5869140625,114.01050567626953,21,53,1.2596755027770996
9980.8486328125,129.2853546142578,25,53,1.6551330089569092
9982.689453125,236.03805541992188,24,53,1.6546391248703003
9983.7236328125,6.728928089141846,26,53,1.1412768363952637
9983.751953125,274.4064025878906,23,53,1.2873210906982422
9983.8837890625,308.11993408203125,22,53,1.654829502105713
9983.89453125,233.38702392578125,21,53,1.6538118124008179
9984.158203125,150.69525146484375,25,53,1.6551330089569092
9987.2880859375,131.90174865722656,25,53,1.0083303451538086
9987.6533203125,194.14108276367188,24,53,1.6546391248703003
9988.685546875,11.212883949279785,26,53,1.6539735794067383
9988.8564453125,134.10890197753906,21,53,1.6538118124008179
9989.5439453125,257.3092956542969,23,53,1.6549862623214722
9990.3759765625,278.23895263671875,22,53,0.9549311995506287
9991.6064453125,207.7150421142578,25,53,1.6551330089569092
9991.7783203125,216.04611206054688,21,53,1.2120925188064575
9992.8544921875,61.41365432739258,23,53,1.6549862623214722
9993.4443359375,249.76475524902344,24,53,1.6546391248703003
9993.6474609375,24.279165267944336,26,53,1.386053204536438
9996.1640625,235.76690673828125,23,53,1.3260962963104248
9996.294921875,229.5918426513672,22,53,1.654829502105713
9996.572265625,183.0868682861328,25,53,1.6551330089569092
9997.7822265625,34.16780471801758,26,53,1.6539735794067383
9997.9521484375,286.6399230957031,21,53,1.6538118124008179
10000.0625,232.75877380371094,24,53,1.6546391248703003
10000.7099609375,164.38119506835938,25,53,0.9706565141677856
10001.259765625,223.98785400390625,22,53,1.5672634840011597
10001.3818359375,2.0005900859832764,23,44,1.6546006202697754
10001.95703125,273.1981506347656,23,53,1.6549862623214722
10004.2294921875,255.62005615234375,21,53,1.1645095348358154
10004.3251953125,0.463451623916626,24,44,1.6540725231170654
10005.67578125,181.23477172851562,25,53,1.6551330089569092
10005.853515625,183.53326416015625,24,53,1.6546391248703003
10006.0390625,2.454991102218628,23,44,1.1337473392486572
10006.052734375,49.52900314331055,26,53,1.4324228763580322
10007.0517578125,236.39407348632812,22,53,1.654829502105713
10008.576171875,269.180419921875,23,53,1.3648713827133179
10010.1875,29.374942779541016,26,53,1.6539735794067383
10010.35546875,258.6058044433594,21,53,1.6538118124008179
10010.361328125,48.59192657470703,22,53,1.654829502105713
10010.427734375,1.308948040008545,22,44,1.65487802028656
10010.640625,158.89295959472656,25,53,1.5497169494628906
10010.818359375,187.54454040527344,24,53,1.6546391248703003
10011.5009765625,9.03444766998291,20,53,0.9646206498146057
10012.13671875,3.7091064453125,23,44,1.6546006202697754
10012.7138671875,59.590484619140625,23,53,1.6549862623214722
10013.4951171875,30.002948760986328,26,53,1.6539735794067383
10013.6708984375,196.45828247070312,22,53,1.6072138547897339
10014.7783203125,105.44419860839844,25,53,1.6551330089569092
10015.0771484375,3.1751575469970703,24,44,1.6540725231170654
10016.0244140625,204.5824432373047,23,53,1.6549862623214722
10016.609375,193.153564453125,24,53,1.1235435009002686
10016.6806640625,238.0137939453125,21,53,1.1169265508651733
10017.1005859375,4.337333679199219,23,44,1.38982093334198
10018.0888671875,152.1848602294922,25,53,1.6551330089569092
10018.45703125,50.918949127197266,26,53,1.478792428970337
10018.6357421875,164.30084228515625,22,53,1.654829502105713
10019.08203125,21.838420867919922,20,53,1.6539380550384521
10019.91796875,43.345794677734375,24,53,1.6546391248703003
10020.9892578125,144.81201171875,23,53,1.4036465883255005
10021.236328125,3.9385721683502197,23,44,1.6546006202697754
10021.50390625,80.37474060058594,22,53,1.2134816646575928
10022.01171875,0.4356482923030853,22,44,1.65487802028656
10022.7587890625,236.56678771972656,21,53,1.6538118124008179
10023.0546875,163.98744201660156,25,53,1.5873908996582031
10023.2275390625,165.55776977539062,24,53,1.6546391248703003
10023.263671875,2.1064887046813965,24,44,0.9108424186706543
10023.4716796875,85.65340423583984,23,53,1.078832745552063
10023.9521484375,36.8747673034668,20,53,0.9179844260215759
10024.24609375,40.804012298583984,26,53,1.6539735794067383
10024.427734375,138.59718322753906,22,53,1.654829502105713
10026.78125,150.22384643554688,23,53,1.6549862623214722
10027.9365234375,154.4337921142578,24,53,1.0821654796600342
10028.01953125,167.47711181640625,25,53,1.6551330089569092
10028.591796875,0.5170109868049622,27,53,1.6551508903503418
